,country,date,annualCPI,annualPS,cid
21379,UK,2010-08-06,3.065828,3.1470022,UK
21380,UK,2010-08-07,3.065828,3.1399136,UK
21381,UK,2010-08-08,3.065828,3.133373,UK
21382,UK,2010-08-09,3.065828,3.1241136,UK
21383,UK,2010-08-10,3.065828,3.108262,UK
21384,UK,2010-08-11,3.065828,3.0920475,UK
21385,UK,2010-08-12,3.065828,3.0855536,UK
21386,UK,2010-08-13,3.065828,3.0891662,UK
21387,UK,2010-08-14,3.065828,3.0866876,UK
21388,UK,2010-08-15,3.065828,3.0812883,UK
21389,UK,2010-08-16,3.065828,3.0709615,UK
21390,UK,2010-08-17,3.065828,3.0553799,UK
21391,UK,2010-08-18,3.065828,3.041363,UK
21392,UK,2010-08-19,3.065828,3.0411932,UK
21393,UK,2010-08-20,3.065828,3.040748,UK
21394,UK,2010-08-21,3.065828,3.0407217,UK
21395,UK,2010-08-22,3.065828,3.0368233,UK
21396,UK,2010-08-23,3.065828,3.026331,UK
21397,UK,2010-08-24,3.065828,3.00968,UK
21398,UK,2010-08-25,3.065828,2.9895968,UK
21399,UK,2010-08-26,3.065828,2.9778721,UK
21400,UK,2010-08-27,3.065828,2.9732845,UK
21401,UK,2010-08-28,3.065828,2.9655128,UK
21402,UK,2010-08-29,3.065828,2.9612346,UK
21403,UK,2010-08-30,3.065828,2.9566474,UK
21404,UK,2010-08-31,3.065828,2.9461884,UK
21405,UK,2010-09-01,3.1418424,2.9338896,UK
21406,UK,2010-09-02,3.1418424,2.928711,UK
21407,UK,2010-09-03,3.1418424,2.9269638,UK
21408,UK,2010-09-04,3.1418424,2.9260197,UK
21409,UK,2010-09-05,3.1418424,2.916021,UK
21410,UK,2010-09-06,3.1418424,2.9046314,UK
21411,UK,2010-09-07,3.1418424,2.88932,UK
21412,UK,2010-09-08,3.1418424,2.8784308,UK
21413,UK,2010-09-09,3.1418424,2.8853192,UK
21414,UK,2010-09-10,3.1418424,2.8925903,UK
21415,UK,2010-09-11,3.1418424,2.8989134,UK
21416,UK,2010-09-12,3.1418424,2.8997524,UK
21417,UK,2010-09-13,3.1418424,2.9006782,UK
21418,UK,2010-09-14,3.1418424,2.8931794,UK
21419,UK,2010-09-15,3.1418424,2.8832376,UK
21420,UK,2010-09-16,3.1418424,2.891802,UK
21421,UK,2010-09-17,3.1418424,2.8991506,UK
21422,UK,2010-09-18,3.1418424,2.8992853,UK
21423,UK,2010-09-19,3.1418424,2.8999894,UK
21424,UK,2010-09-20,3.1418424,2.8999155,UK
21425,UK,2010-09-21,3.1418424,2.8982666,UK
21426,UK,2010-09-22,3.1418424,2.9039714,UK
21427,UK,2010-09-23,3.1418424,2.9159088,UK
21428,UK,2010-09-24,3.1418424,2.935035,UK
21429,UK,2010-09-25,3.1418424,2.9448555,UK
21430,UK,2010-09-26,3.1418424,2.9542239,UK
21431,UK,2010-09-27,3.1418424,2.9646552,UK
21432,UK,2010-09-28,3.1418424,2.9672692,UK
21433,UK,2010-09-29,3.1418424,2.972292,UK
21434,UK,2010-09-30,3.1418424,2.9819014,UK
21435,UK,2010-10-01,3.0493302,2.99708,UK
21436,UK,2010-10-02,3.0493302,3.008791,UK
21437,UK,2010-10-03,3.0493302,3.018401,UK
21438,UK,2010-10-04,3.0493302,3.02782,UK
21439,UK,2010-10-05,3.0493302,3.034494,UK
21440,UK,2010-10-06,3.0493302,3.0350535,UK
21441,UK,2010-10-07,3.0493302,3.0394669,UK
21442,UK,2010-10-08,3.0493302,3.0352242,UK
21443,UK,2010-10-09,3.0493302,3.020663,UK
21444,UK,2010-10-10,3.0493302,3.0052629,UK
21445,UK,2010-10-11,3.0493302,2.990723,UK
21446,UK,2010-10-12,3.0493302,2.9709613,UK
21447,UK,2010-10-13,3.0493302,2.955881,UK
21448,UK,2010-10-14,3.0493302,2.9502728,UK
21449,UK,2010-10-15,3.0493302,2.9520488,UK
21450,UK,2010-10-16,3.0493302,2.9412756,UK
21451,UK,2010-10-17,3.0493302,2.9264104,UK
21452,UK,2010-10-18,3.0493302,2.913061,UK
21453,UK,2010-10-19,3.0493302,2.8886142,UK
21454,UK,2010-10-20,3.0493302,2.8670866,UK
21455,UK,2010-10-21,3.0493302,2.8545003,UK
21456,UK,2010-10-22,3.0493302,2.84002,UK
21457,UK,2010-10-23,3.0493302,2.826239,UK
21458,UK,2010-10-24,3.0493302,2.8026073,UK
21459,UK,2010-10-25,3.0493302,2.7790437,UK
21460,UK,2010-10-26,3.0493302,2.7572873,UK
21461,UK,2010-10-27,3.0493302,2.7327654,UK
21462,UK,2010-10-28,3.0493302,2.713416,UK
21463,UK,2010-10-29,3.0493302,2.6978512,UK
21464,UK,2010-10-30,3.0493302,2.6826658,UK
21465,UK,2010-10-31,3.0493302,2.6541536,UK
21466,UK,2010-11-01,3.1333897,2.6247115,UK
21467,UK,2010-11-02,3.1333897,2.591845,UK
21468,UK,2010-11-03,3.1333897,2.5615282,UK
21469,UK,2010-11-04,3.1333897,2.5314507,UK
21470,UK,2010-11-05,3.1333897,2.526368,UK
21471,UK,2010-11-06,3.1333897,2.5219295,UK
21472,UK,2010-11-07,3.1333897,2.5222905,UK
21473,UK,2010-11-08,3.1333897,2.5230455,UK
21474,UK,2010-11-09,3.1333897,2.5205414,UK
21475,UK,2010-11-10,3.1333897,2.517442,UK
21476,UK,2010-11-11,3.1333897,2.5321794,UK
21477,UK,2010-11-12,3.1333897,2.5432386,UK
21478,UK,2010-11-13,3.1333897,2.5536604,UK
21479,UK,2010-11-14,3.1333897,2.5602698,UK
21480,UK,2010-11-15,3.1333897,2.5662692,UK
21481,UK,2010-11-16,3.1333897,2.5687597,UK
21482,UK,2010-11-17,3.1333897,2.5739975,UK
21483,UK,2010-11-18,3.1333897,2.5898888,UK
21484,UK,2010-11-19,3.1333897,2.6033332,UK
21485,UK,2010-11-20,3.1333897,2.610751,UK
21486,UK,2010-11-21,3.1333897,2.6185946,UK
21487,UK,2010-11-22,3.1333897,2.6248393,UK
21488,UK,2010-11-23,3.1333897,2.6384957,UK
21489,UK,2010-11-24,3.1333897,2.65076,UK
21490,UK,2010-11-25,3.1333897,2.6710606,UK
21491,UK,2010-11-26,3.1333897,2.6929102,UK
21492,UK,2010-11-27,3.1333897,2.7124927,UK
21493,UK,2010-11-28,3.1333897,2.7252676,UK
21494,UK,2010-11-29,3.1333897,2.73761,UK
21495,UK,2010-11-30,3.1333897,2.7537682,UK
21496,UK,2010-12-01,3.2142904,2.7703707,UK
21497,UK,2010-12-02,3.2142904,2.7928927,UK
21498,UK,2010-12-03,3.2142904,2.8115962,UK
21499,UK,2010-12-04,3.2142904,2.8332899,UK
21500,UK,2010-12-05,3.2142904,2.8354292,UK
21501,UK,2010-12-06,3.2142904,2.8358252,UK
21502,UK,2010-12-07,3.2142904,2.8292212,UK
21503,UK,2010-12-08,3.2142904,2.8243058,UK
21504,UK,2010-12-09,3.2142904,2.8266191,UK
21505,UK,2010-12-10,3.2142904,2.835141,UK
21506,UK,2010-12-11,3.2142904,2.8350184,UK
21507,UK,2010-12-12,3.2142904,2.8294039,UK
21508,UK,2010-12-13,3.2142904,2.8241627,UK
21509,UK,2010-12-14,3.2142904,2.8273373,UK
21510,UK,2010-12-15,3.2142904,2.8396232,UK
21511,UK,2010-12-16,3.2142904,2.8617065,UK
21512,UK,2010-12-17,3.2142904,2.8820221,UK
21513,UK,2010-12-18,3.2142904,2.9021072,UK
21514,UK,2010-12-19,3.2142904,2.9229047,UK
21515,UK,2010-12-20,3.2142904,2.9435906,UK
21516,UK,2010-12-21,3.2142904,2.9694083,UK
21517,UK,2010-12-22,3.2142904,3.003245,UK
21518,UK,2010-12-23,3.2142904,3.0361366,UK
21519,UK,2010-12-24,3.2142904,3.0706773,UK
21520,UK,2010-12-25,3.2142904,3.0958557,UK
21521,UK,2010-12-26,3.2142904,3.1227684,UK
21522,UK,2010-12-27,3.2142904,3.149987,UK
21523,UK,2010-12-28,3.2142904,3.1773977,UK
21524,UK,2010-12-29,3.2142904,3.204053,UK
21525,UK,2010-12-30,3.2142904,3.234484,UK
21526,UK,2010-12-31,3.2142904,3.2664561,UK
21527,UK,2011-01-01,3.7300136,3.3000956,UK
21528,UK,2011-01-02,3.7300136,3.3314633,UK
21529,UK,2011-01-03,3.7300136,3.3621018,UK
21530,UK,2011-01-04,3.7300136,3.4032087,UK
21531,UK,2011-01-05,3.7300136,3.4454923,UK
21532,UK,2011-01-06,3.7300136,3.4958792,UK
21533,UK,2011-01-07,3.7300136,3.5529952,UK
21534,UK,2011-01-08,3.7300136,3.6083233,UK
21535,UK,2011-01-09,3.7300136,3.656598,UK
21536,UK,2011-01-10,3.7300136,3.7036273,UK
21537,UK,2011-01-11,3.7300136,3.7507362,UK
21538,UK,2011-01-12,3.7300136,3.798571,UK
21539,UK,2011-01-13,3.7300136,3.8401701,UK
21540,UK,2011-01-14,3.7300136,3.8708298,UK
21541,UK,2011-01-15,3.7300136,3.8881521,UK
21542,UK,2011-01-16,3.7300136,3.9029212,UK
21543,UK,2011-01-17,3.7300136,3.9173753,UK
21544,UK,2011-01-18,3.7300136,3.926941,UK
21545,UK,2011-01-19,3.7300136,3.9340606,UK
21546,UK,2011-01-20,3.7300136,3.9449403,UK
21547,UK,2011-01-21,3.7300136,3.9487722,UK
21548,UK,2011-01-22,3.7300136,3.951057,UK
21549,UK,2011-01-23,3.7300136,3.9531548,UK
21550,UK,2011-01-24,3.7300136,3.9588017,UK
21551,UK,2011-01-25,3.7300136,3.9575427,UK
21552,UK,2011-01-26,3.7300136,3.9573784,UK
21553,UK,2011-01-27,3.7300136,3.9612854,UK
21554,UK,2011-01-28,3.7300136,3.9714713,UK
21555,UK,2011-01-29,3.7300136,3.9827151,UK
21556,UK,2011-01-30,3.7300136,3.992247,UK
21557,UK,2011-01-31,3.7300136,3.9982042,UK
21558,UK,2011-02-01,4.003565,4.007339,UK
21559,UK,2011-02-02,4.003565,4.0174637,UK
21560,UK,2011-02-03,4.003565,4.0231814,UK
21561,UK,2011-02-04,4.003565,4.0288544,UK
21562,UK,2011-02-05,4.003565,4.036274,UK
21563,UK,2011-02-06,4.003565,4.0339336,UK
21564,UK,2011-02-07,4.003565,4.030037,UK
21565,UK,2011-02-08,4.003565,4.0153313,UK
21566,UK,2011-02-09,4.003565,3.9991105,UK
21567,UK,2011-02-10,4.003565,3.999184,UK
21568,UK,2011-02-11,4.003565,3.9996212,UK
21569,UK,2011-02-12,4.003565,4.0023775,UK
21570,UK,2011-02-13,4.003565,4.0077357,UK
21571,UK,2011-02-14,4.003565,4.0224576,UK
21572,UK,2011-02-15,4.003565,4.0356307,UK
21573,UK,2011-02-16,4.003565,4.043559,UK
21574,UK,2011-02-17,4.003565,4.056021,UK
21575,UK,2011-02-18,4.003565,4.072833,UK
21576,UK,2011-02-19,4.003565,4.081643,UK
21577,UK,2011-02-20,4.003565,4.088796,UK
21578,UK,2011-02-21,4.003565,4.0981836,UK
21579,UK,2011-02-22,4.003565,4.1048064,UK
21580,UK,2011-02-23,4.003565,4.1089106,UK
21581,UK,2011-02-24,4.003565,4.120952,UK
21582,UK,2011-02-25,4.003565,4.136439,UK
21583,UK,2011-02-26,4.003565,4.143785,UK
21584,UK,2011-02-27,4.003565,4.146153,UK
21585,UK,2011-02-28,4.003565,4.1394258,UK
21586,UK,2011-03-01,4.3401265,4.1172147,UK
21587,UK,2011-03-02,4.3401265,4.094597,UK
21588,UK,2011-03-03,4.3401265,4.07417,UK
21589,UK,2011-03-04,4.3401265,4.051686,UK
21590,UK,2011-03-05,4.3401265,4.022824,UK
21591,UK,2011-03-06,4.3401265,4.0055184,UK
21592,UK,2011-03-07,4.3401265,3.9864275,UK
21593,UK,2011-03-08,4.3401265,3.959289,UK
21594,UK,2011-03-09,4.3401265,3.9350731,UK
21595,UK,2011-03-10,4.3401265,3.9201808,UK
21596,UK,2011-03-11,4.3401265,3.906685,UK
21597,UK,2011-03-12,4.3401265,3.8834114,UK
21598,UK,2011-03-13,4.3401265,3.8582408,UK
21599,UK,2011-03-14,4.3401265,3.8315907,UK
21600,UK,2011-03-15,4.3401265,3.8047388,UK
21601,UK,2011-03-16,4.3401265,3.7742374,UK
21602,UK,2011-03-17,4.3401265,3.7561808,UK
21603,UK,2011-03-18,4.3401265,3.7430525,UK
21604,UK,2011-03-19,4.3401265,3.7320092,UK
21605,UK,2011-03-20,4.3401265,3.7199757,UK
21606,UK,2011-03-21,4.3401265,3.7066898,UK
21607,UK,2011-03-22,4.3401265,3.6933804,UK
21608,UK,2011-03-23,4.3401265,3.6743171,UK
21609,UK,2011-03-24,4.3401265,3.6665463,UK
21610,UK,2011-03-25,4.3401265,3.6584406,UK
21611,UK,2011-03-26,4.3401265,3.6482134,UK
21612,UK,2011-03-27,4.3401265,3.633798,UK
21613,UK,2011-03-28,4.3401265,3.6238792,UK
21614,UK,2011-03-29,4.3401265,3.6071887,UK
21615,UK,2011-03-30,4.3401265,3.6063695,UK
21616,UK,2011-03-31,4.3401265,3.6250443,UK
21617,UK,2011-04-01,4.052863,3.6482384,UK
21618,UK,2011-04-02,4.052863,3.66988,UK
21619,UK,2011-04-03,4.052863,3.6931083,UK
21620,UK,2011-04-04,4.052863,3.7135375,UK
21621,UK,2011-04-05,4.052863,3.7176743,UK
21622,UK,2011-04-06,4.052863,3.723717,UK
21623,UK,2011-04-07,4.052863,3.7529283,UK
21624,UK,2011-04-08,4.052863,3.779529,UK
21625,UK,2011-04-09,4.052863,3.8118765,UK
21626,UK,2011-04-10,4.052863,3.844689,UK
21627,UK,2011-04-11,4.052863,3.8710575,UK
21628,UK,2011-04-12,4.052863,3.8926337,UK
21629,UK,2011-04-13,4.052863,3.9130182,UK
21630,UK,2011-04-14,4.052863,3.9335904,UK
21631,UK,2011-04-15,4.052863,3.9596813,UK
21632,UK,2011-04-16,4.052863,3.974386,UK
21633,UK,2011-04-17,4.052863,3.9892073,UK
21634,UK,2011-04-18,4.052863,4.001266,UK
21635,UK,2011-04-19,4.052863,4.0123982,UK
21636,UK,2011-04-20,4.052863,4.0233154,UK
21637,UK,2011-04-21,4.052863,4.0417705,UK
21638,UK,2011-04-22,4.052863,4.067419,UK
21639,UK,2011-04-23,4.052863,4.0856557,UK
21640,UK,2011-04-24,4.052863,4.103411,UK
21641,UK,2011-04-25,4.052863,4.1151853,UK
21642,UK,2011-04-26,4.052863,4.1191783,UK
21643,UK,2011-04-27,4.052863,4.1264834,UK
21644,UK,2011-04-28,4.052863,4.1462717,UK
21645,UK,2011-04-29,4.052863,4.1610703,UK
21646,UK,2011-04-30,4.052863,4.1718173,UK
21647,UK,2011-05-01,4.4658465,4.1785855,UK
21648,UK,2011-05-02,4.4658465,4.182108,UK
21649,UK,2011-05-03,4.4658465,4.1710877,UK
21650,UK,2011-05-04,4.4658465,4.1683755,UK
21651,UK,2011-05-05,4.4658465,4.169958,UK
21652,UK,2011-05-06,4.4658465,4.170925,UK
21653,UK,2011-05-07,4.4658465,4.1571507,UK
21654,UK,2011-05-08,4.4658465,4.141228,UK
21655,UK,2011-05-09,4.4658465,4.1233196,UK
21656,UK,2011-05-10,4.4658465,4.1004395,UK
21657,UK,2011-05-11,4.4658465,4.071387,UK
21658,UK,2011-05-12,4.4658465,4.0708323,UK
21659,UK,2011-05-13,4.4658465,4.0705986,UK
21660,UK,2011-05-14,4.4658465,4.068737,UK
21661,UK,2011-05-15,4.4658465,4.0607224,UK
21662,UK,2011-05-16,4.4658465,4.053968,UK
21663,UK,2011-05-17,4.4658465,4.0404024,UK
21664,UK,2011-05-18,4.4658465,4.031668,UK
21665,UK,2011-05-19,4.4658465,4.040786,UK
21666,UK,2011-05-20,4.4658465,4.048707,UK
21667,UK,2011-05-21,4.4658465,4.050884,UK
21668,UK,2011-05-22,4.4658465,4.0511513,UK
21669,UK,2011-05-23,4.4658465,4.0509915,UK
21670,UK,2011-05-24,4.4658465,4.043486,UK
21671,UK,2011-05-25,4.4658465,4.0513473,UK
21672,UK,2011-05-26,4.4658465,4.070991,UK
21673,UK,2011-05-27,4.4658465,4.088887,UK
21674,UK,2011-05-28,4.4658465,4.1001525,UK
21675,UK,2011-05-29,4.4658465,4.109288,UK
21676,UK,2011-05-30,4.4658465,4.1107736,UK
21677,UK,2011-05-31,4.4658465,4.108209,UK
21678,UK,2011-06-01,4.458039,4.110346,UK
21679,UK,2011-06-02,4.458039,4.13831,UK
21680,UK,2011-06-03,4.458039,4.1525207,UK
21681,UK,2011-06-04,4.458039,4.1681395,UK
21682,UK,2011-06-05,4.458039,4.1818438,UK
21683,UK,2011-06-06,4.458039,4.1928754,UK
21684,UK,2011-06-07,4.458039,4.2027593,UK
21685,UK,2011-06-08,4.458039,4.2071266,UK
21686,UK,2011-06-09,4.458039,4.2311354,UK
21687,UK,2011-06-10,4.458039,4.2664094,UK
21688,UK,2011-06-11,4.458039,4.2808533,UK
21689,UK,2011-06-12,4.458039,4.2971945,UK
21690,UK,2011-06-13,4.458039,4.310845,UK
21691,UK,2011-06-14,4.458039,4.3265395,UK
21692,UK,2011-06-15,4.458039,4.347934,UK
21693,UK,2011-06-16,4.458039,4.3789816,UK
21694,UK,2011-06-17,4.458039,4.407009,UK
21695,UK,2011-06-18,4.458039,4.418336,UK
21696,UK,2011-06-19,4.458039,4.432483,UK
21697,UK,2011-06-20,4.458039,4.4429317,UK
21698,UK,2011-06-21,4.458039,4.448698,UK
21699,UK,2011-06-22,4.458039,4.4586983,UK
21700,UK,2011-06-23,4.458039,4.492758,UK
21701,UK,2011-06-24,4.458039,4.520617,UK
21702,UK,2011-06-25,4.458039,4.5450554,UK
21703,UK,2011-06-26,4.458039,4.5628395,UK
21704,UK,2011-06-27,4.458039,4.581217,UK
21705,UK,2011-06-28,4.458039,4.5999618,UK
21706,UK,2011-06-29,4.458039,4.6285872,UK
21707,UK,2011-06-30,4.458039,4.6613846,UK
21708,UK,2011-07-01,4.188476,4.6931334,UK
21709,UK,2011-07-02,4.188476,4.7132263,UK
21710,UK,2011-07-03,4.188476,4.741109,UK
21711,UK,2011-07-04,4.188476,4.766126,UK
21712,UK,2011-07-05,4.188476,4.794062,UK
21713,UK,2011-07-06,4.188476,4.819915,UK
21714,UK,2011-07-07,4.188476,4.853054,UK
21715,UK,2011-07-08,4.188476,4.8902936,UK
21716,UK,2011-07-09,4.188476,4.91225,UK
21717,UK,2011-07-10,4.188476,4.9334555,UK
21718,UK,2011-07-11,4.188476,4.944024,UK
21719,UK,2011-07-12,4.188476,4.9540896,UK
21720,UK,2011-07-13,4.188476,4.9740915,UK
21721,UK,2011-07-14,4.188476,4.9934077,UK
21722,UK,2011-07-15,4.188476,5.0070844,UK
21723,UK,2011-07-16,4.188476,5.017261,UK
21724,UK,2011-07-17,4.188476,5.0251465,UK
21725,UK,2011-07-18,4.188476,5.030582,UK
21726,UK,2011-07-19,4.188476,5.034193,UK
21727,UK,2011-07-20,4.188476,5.048462,UK
21728,UK,2011-07-21,4.188476,5.0701056,UK
21729,UK,2011-07-22,4.188476,5.0882435,UK
21730,UK,2011-07-23,4.188476,5.0905795,UK
21731,UK,2011-07-24,4.188476,5.0903153,UK
21732,UK,2011-07-25,4.188476,5.0844965,UK
21733,UK,2011-07-26,4.188476,5.083126,UK
21734,UK,2011-07-27,4.188476,5.085619,UK
21735,UK,2011-07-28,4.188476,5.092233,UK
21736,UK,2011-07-29,4.188476,5.0971007,UK
21737,UK,2011-07-30,4.188476,5.103433,UK
21738,UK,2011-07-31,4.188476,5.1108594,UK
21739,UK,2011-08-01,4.4619393,5.1110625,UK
21740,UK,2011-08-02,4.4619393,5.106144,UK
21741,UK,2011-08-03,4.4619393,5.114049,UK
21742,UK,2011-08-04,4.4619393,5.120618,UK
21743,UK,2011-08-05,4.4619393,5.135511,UK
21744,UK,2011-08-06,4.4619393,5.1477056,UK
21745,UK,2011-08-07,4.4619393,5.1590967,UK
21746,UK,2011-08-08,4.4619393,5.1668186,UK
21747,UK,2011-08-09,4.4619393,5.175593,UK
21748,UK,2011-08-10,4.4619393,5.1944575,UK
21749,UK,2011-08-11,4.4619393,5.216055,UK
21750,UK,2011-08-12,4.4619393,5.233181,UK
21751,UK,2011-08-13,4.4619393,5.2532926,UK
21752,UK,2011-08-14,4.4619393,5.27295,UK
21753,UK,2011-08-15,4.4619393,5.290604,UK
21754,UK,2011-08-16,4.4619393,5.312663,UK
21755,UK,2011-08-17,4.4619393,5.334805,UK
21756,UK,2011-08-18,4.4619393,5.352027,UK
21757,UK,2011-08-19,4.4619393,5.361973,UK
21758,UK,2011-08-20,4.4619393,5.369081,UK
21759,UK,2011-08-21,4.4619393,5.3749022,UK
21760,UK,2011-08-22,4.4619393,5.379373,UK
21761,UK,2011-08-23,4.4619393,5.3891006,UK
21762,UK,2011-08-24,4.4619393,5.413483,UK
21763,UK,2011-08-25,4.4619393,5.4369783,UK
21764,UK,2011-08-26,4.4619393,5.4546733,UK
21765,UK,2011-08-27,4.4619393,5.4676213,UK
21766,UK,2011-08-28,4.4619393,5.480733,UK
21767,UK,2011-08-29,4.4619393,5.485522,UK
21768,UK,2011-08-30,4.4619393,5.489797,UK
21769,UK,2011-08-31,4.4619393,5.501794,UK
21770,UK,2011-09-01,4.5256653,5.519055,UK
21771,UK,2011-09-02,4.5256653,5.5250793,UK
21772,UK,2011-09-03,4.5256653,5.528663,UK
21773,UK,2011-09-04,4.5256653,5.5281377,UK
21774,UK,2011-09-05,4.5256653,5.5251646,UK
21775,UK,2011-09-06,4.5256653,5.518561,UK
21776,UK,2011-09-07,4.5256653,5.5185204,UK
21777,UK,2011-09-08,4.5256653,5.5126147,UK
21778,UK,2011-09-09,4.5256653,5.505136,UK
21779,UK,2011-09-10,4.5256653,5.4935136,UK
21780,UK,2011-09-11,4.5256653,5.480748,UK
21781,UK,2011-09-12,4.5256653,5.4719768,UK
21782,UK,2011-09-13,4.5256653,5.4540806,UK
21783,UK,2011-09-14,4.5256653,5.4363174,UK
21784,UK,2011-09-15,4.5256653,5.414718,UK
21785,UK,2011-09-16,4.5256653,5.3916674,UK
21786,UK,2011-09-17,4.5256653,5.3728976,UK
21787,UK,2011-09-18,4.5256653,5.3542814,UK
21788,UK,2011-09-19,4.5256653,5.33541,UK
21789,UK,2011-09-20,4.5256653,5.316494,UK
21790,UK,2011-09-21,4.5256653,5.298351,UK
21791,UK,2011-09-22,4.5256653,5.2748723,UK
21792,UK,2011-09-23,4.5256653,5.2408037,UK
21793,UK,2011-09-24,4.5256653,5.2080126,UK
21794,UK,2011-09-25,4.5256653,5.177699,UK
21795,UK,2011-09-26,4.5256653,5.1459394,UK
21796,UK,2011-09-27,4.5256653,5.113814,UK
21797,UK,2011-09-28,4.5256653,5.094224,UK
21798,UK,2011-09-29,4.5256653,5.06904,UK
21799,UK,2011-09-30,4.5256653,5.0425076,UK
21800,UK,2011-10-01,5.2219234,5.01714,UK
21801,UK,2011-10-02,5.2219234,4.9918203,UK
21802,UK,2011-10-03,5.2219234,4.9673653,UK
21803,UK,2011-10-04,5.2219234,4.94641,UK
21804,UK,2011-10-05,5.2219234,4.9274583,UK
21805,UK,2011-10-06,5.2219234,4.9109845,UK
21806,UK,2011-10-07,5.2219234,4.8925147,UK
21807,UK,2011-10-08,5.2219234,4.8841524,UK
21808,UK,2011-10-09,5.2219234,4.876456,UK
21809,UK,2011-10-10,5.2219234,4.870481,UK
21810,UK,2011-10-11,5.2219234,4.8671775,UK
21811,UK,2011-10-12,5.2219234,4.862886,UK
21812,UK,2011-10-13,5.2219234,4.8636575,UK
21813,UK,2011-10-14,5.2219234,4.866819,UK
21814,UK,2011-10-15,5.2219234,4.871019,UK
21815,UK,2011-10-16,5.2219234,4.878196,UK
21816,UK,2011-10-17,5.2219234,4.8894176,UK
21817,UK,2011-10-18,5.2219234,4.9005237,UK
21818,UK,2011-10-19,5.2219234,4.913691,UK
21819,UK,2011-10-20,5.2219234,4.925146,UK
21820,UK,2011-10-21,5.2219234,4.937564,UK
21821,UK,2011-10-22,5.2219234,4.95013,UK
21822,UK,2011-10-23,5.2219234,4.9624386,UK
21823,UK,2011-10-24,5.2219234,4.9833302,UK
21824,UK,2011-10-25,5.2219234,5.0047736,UK
21825,UK,2011-10-26,5.2219234,5.0296946,UK
21826,UK,2011-10-27,5.2219234,5.05029,UK
21827,UK,2011-10-28,5.2219234,5.0654907,UK
21828,UK,2011-10-29,5.2219234,5.080508,UK
21829,UK,2011-10-30,5.2219234,5.097171,UK
21830,UK,2011-10-31,5.2219234,5.123284,UK
21831,UK,2011-11-01,5.034733,5.1491904,UK
21832,UK,2011-11-02,5.034733,5.175892,UK
21833,UK,2011-11-03,5.034733,5.196745,UK
21834,UK,2011-11-04,5.034733,5.216135,UK
21835,UK,2011-11-05,5.034733,5.229057,UK
21836,UK,2011-11-06,5.034733,5.242285,UK
21837,UK,2011-11-07,5.034733,5.251959,UK
21838,UK,2011-11-08,5.034733,5.2590814,UK
21839,UK,2011-11-09,5.034733,5.267496,UK
21840,UK,2011-11-10,5.034733,5.2701416,UK
21841,UK,2011-11-11,5.034733,5.2711225,UK
21842,UK,2011-11-12,5.034733,5.2756124,UK
21843,UK,2011-11-13,5.034733,5.280235,UK
21844,UK,2011-11-14,5.034733,5.288589,UK
21845,UK,2011-11-15,5.034733,5.297479,UK
21846,UK,2011-11-16,5.034733,5.3020678,UK
21847,UK,2011-11-17,5.034733,5.305696,UK
21848,UK,2011-11-18,5.034733,5.3094826,UK
21849,UK,2011-11-19,5.034733,5.315185,UK
21850,UK,2011-11-20,5.034733,5.320681,UK
21851,UK,2011-11-21,5.034733,5.325241,UK
21852,UK,2011-11-22,5.034733,5.3312573,UK
21853,UK,2011-11-23,5.034733,5.337429,UK
21854,UK,2011-11-24,5.034733,5.3361034,UK
21855,UK,2011-11-25,5.034733,5.332638,UK
21856,UK,2011-11-26,5.034733,5.3343797,UK
21857,UK,2011-11-27,5.034733,5.3366146,UK
21858,UK,2011-11-28,5.034733,5.3451924,UK
21859,UK,2011-11-29,5.034733,5.3530493,UK
21860,UK,2011-11-30,5.034733,5.3526583,UK
21861,UK,2011-12-01,4.844285,5.3488183,UK
21862,UK,2011-12-02,4.844285,5.3442717,UK
21863,UK,2011-12-03,4.844285,5.3453975,UK
21864,UK,2011-12-04,4.844285,5.348137,UK
21865,UK,2011-12-05,4.844285,5.3622575,UK
21866,UK,2011-12-06,4.844285,5.3764944,UK
21867,UK,2011-12-07,4.844285,5.3930883,UK
21868,UK,2011-12-08,4.844285,5.4037313,UK
21869,UK,2011-12-09,4.844285,5.412223,UK
21870,UK,2011-12-10,4.844285,5.417762,UK
21871,UK,2011-12-11,4.844285,5.4227686,UK
21872,UK,2011-12-12,4.844285,5.4346137,UK
21873,UK,2011-12-13,4.844285,5.443224,UK
21874,UK,2011-12-14,4.844285,5.4541235,UK
21875,UK,2011-12-15,4.844285,5.4587035,UK
21876,UK,2011-12-16,4.844285,5.4638243,UK
21877,UK,2011-12-17,4.844285,5.4705644,UK
21878,UK,2011-12-18,4.844285,5.4769783,UK
21879,UK,2011-12-19,4.844285,5.4848976,UK
21880,UK,2011-12-20,4.844285,5.4907565,UK
21881,UK,2011-12-21,4.844285,5.499015,UK
21882,UK,2011-12-22,4.844285,5.4978065,UK
21883,UK,2011-12-23,4.844285,5.486133,UK
21884,UK,2011-12-24,4.844285,5.4839463,UK
21885,UK,2011-12-25,4.844285,5.490544,UK
21886,UK,2011-12-26,4.844285,5.496247,UK
21887,UK,2011-12-27,4.844285,5.49615,UK
21888,UK,2011-12-28,4.844285,5.493753,UK
21889,UK,2011-12-29,4.844285,5.491995,UK
21890,UK,2011-12-30,4.844285,5.4894843,UK
21891,UK,2011-12-31,4.844285,5.492337,UK
